ID,age,animal.id,MouseID,Sex,Genotype,values,assay,experiment.date,treatment,dam,cohort,gram.values
8590,43,22846,8590,F,+/+,230,Free Water,2019-06-17,AL,7829,1,0.23
8590,50,22846,8590,F,+/+,20200,Body Weight,2019-06-24,AL,7829,1,20.2
8590,50,22846,8590,F,+/+,1550,Total Fat Mass,2019-06-24,AL,7829,1,1.55
8590,50,22846,8590,F,+/+,16780,Lean Mass,2019-06-24,AL,7829,1,16.78
8590,50,22846,8590,F,+/+,1170,Free Water,2019-06-24,AL,7829,1,1.17
8590,57,22846,8590,F,+/+,19600,Body Weight,2019-07-01,AL,7829,1,19.6
8590,57,22846,8590,F,+/+,1590,Total Fat Mass,2019-07-01,AL,7829,1,1.59
8590,57,22846,8590,F,+/+,16250,Lean Mass,2019-07-01,AL,7829,1,16.25
8590,57,22846,8590,F,+/+,120,Free Water,2019-07-01,AL,7829,1,0.12
8590,64,22846,8590,F,+/+,20400,Body Weight,2019-07-08,AL,7829,1,20.4
8590,64,22846,8590,F,+/+,1380,Total Fat Mass,2019-07-08,AL,7829,1,1.38
8590,64,22846,8590,F,+/+,17220,Lean Mass,2019-07-08,AL,7829,1,17.22
8590,64,22846,8590,F,+/+,170,Free Water,2019-07-08,AL,7829,1,0.17
8590,71,22846,8590,F,+/+,21100,Body Weight,2019-07-15,AL,7829,1,21.1
8590,71,22846,8590,F,+/+,1730,Total Fat Mass,2019-07-15,AL,7829,1,1.73
8590,71,22846,8590,F,+/+,17700,Lean Mass,2019-07-15,AL,7829,1,17.7
8590,71,22846,8590,F,+/+,180,Free Water,2019-07-15,AL,7829,1,0.18
8590,78,22846,8590,F,+/+,22500,Body Weight,2019-07-22,AL,7829,1,22.5
8590,85,22846,8590,F,+/+,23400,Body Weight,2019-07-29,AL,7829,1,23.4
8590,85,22846,8590,F,+/+,3580,Total Fat Mass,2019-07-29,AL,7829,1,3.58
8590,85,22846,8590,F,+/+,17690,Lean Mass,2019-07-29,AL,7829,1,17.69
8590,85,22846,8590,F,+/+,190,Free Water,2019-07-29,AL,7829,1,0.19
8590,78,22846,8590,F,+/+,3100,Total Fat Mass,2019-07-22,AL,7829,1,3.1
8590,78,22846,8590,F,+/+,17800,Lean Mass,2019-07-22,AL,7829,1,17.8
8590,78,22846,8590,F,+/+,0,Free Water,2019-07-22,AL,7829,1,0
8590,92,22846,8590,F,+/+,24100,Body Weight,2019-08-05,AL,7829,1,24.1
8590,92,22846,8590,F,+/+,5010,Total Fat Mass,2019-08-05,AL,7829,1,5.01
8590,92,22846,8590,F,+/+,16320,Lean Mass,2019-08-05,AL,7829,1,16.32
8590,92,22846,8590,F,+/+,380,Free Water,2019-08-05,AL,7829,1,0.38
8590,99,22846,8590,F,+/+,24500,Body Weight,2019-08-12,AL,7829,1,24.5
8590,99,22846,8590,F,+/+,4040,Total Fat Mass,2019-08-12,AL,7829,1,4.04
8590,99,22846,8590,F,+/+,18530,Lean Mass,2019-08-12,AL,7829,1,18.53
8590,99,22846,8590,F,+/+,150,Free Water,2019-08-12,AL,7829,1,0.15
8590,106,22846,8590,F,+/+,27200,Body Weight,2019-08-19,AL,7829,1,27.2
8590,106,22846,8590,F,+/+,5930,Total Fat Mass,2019-08-19,AL,7829,1,5.93
8590,106,22846,8590,F,+/+,19100,Lean Mass,2019-08-19,AL,7829,1,19.1
8590,106,22846,8590,F,+/+,60,Free Water,2019-08-19,AL,7829,1,0.06
8590,113,22846,8590,F,+/+,28000,Body Weight,2019-08-26,AL,7829,1,28
8590,113,22846,8590,F,+/+,7090,Total Fat Mass,2019-08-26,AL,7829,1,7.09
8590,113,22846,8590,F,+/+,18620,Lean Mass,2019-08-26,AL,7829,1,18.62
8590,121,22846,8590,F,+/+,29900,Body Weight,2019-09-03,AL,7829,1,29.9
8590,121,22846,8590,F,+/+,8750,Total Fat Mass,2019-09-03,AL,7829,1,8.75
8590,121,22846,8590,F,+/+,18740,Lean Mass,2019-09-03,AL,7829,1,18.74
8590,129,22846,8590,F,+/+,31600,Body Weight,2019-09-11,AL,7829,1,31.6
8590,129,22846,8590,F,+/+,9700,Total Fat Mass,2019-09-11,AL,7829,1,9.7
8590,129,22846,8590,F,+/+,19660,Lean Mass,2019-09-11,AL,7829,1,19.66
8590,134,22846,8590,F,+/+,32400,Body Weight,2019-09-16,AL,7829,1,32.4
8590,134,22846,8590,F,+/+,12100,Total Fat Mass,2019-09-16,AL,7829,1,12.1
8590,134,22846,8590,F,+/+,19000,Lean Mass,2019-09-16,AL,7829,1,19
8590,148,22846,8590,F,+/+,35200,Body Weight,2019-09-30,AL,7829,1,35.2
8590,148,22846,8590,F,+/+,13150,Total Fat Mass,2019-09-30,AL,7829,1,13.15
8590,148,22846,8590,F,+/+,19830,Lean Mass,2019-09-30,AL,7829,1,19.83
8590,141,22846,8590,F,+/+,33900,Body Weight,2019-09-23,AL,7829,1,33.9
8590,141,22846,8590,F,+/+,11680,Total Fat Mass,2019-09-23,AL,7829,1,11.68
8590,141,22846,8590,F,+/+,19800,Lean Mass,2019-09-23,AL,7829,1,19.8
8590,155,22846,8590,F,+/+,37600,Body Weight,2019-10-07,AL,7829,1,37.6
8590,155,22846,8590,F,+/+,16060,Total Fat Mass,2019-10-07,AL,7829,1,16.06
8590,155,22846,8590,F,+/+,19470,Lean Mass,2019-10-07,AL,7829,1,19.47
8590,162,22846,8590,F,+/+,14980,Total Fat Mass,2019-10-14,AL,7829,1,14.98
8590,162,22846,8590,F,+/+,19420,Lean Mass,2019-10-14,AL,7829,1,19.42
8590,162,22846,8590,F,+/+,36500,Body Weight,2019-10-14,AL,7829,1,36.5
8590,169,22846,8590,F,+/+,37400,Body Weight,2019-10-21,AL,7829,1,37.4
8590,169,22846,8590,F,+/+,15570,Total Fat Mass,2019-10-21,AL,7829,1,15.57
8590,169,22846,8590,F,+/+,20620,Lean Mass,2019-10-21,AL,7829,1,20.62
8590,176,22846,8590,F,+/+,37500,Body Weight,2019-10-28,AL,7829,1,37.5
8590,176,22846,8590,F,+/+,15660,Total Fat Mass,2019-10-28,AL,7829,1,15.66
8590,176,22846,8590,F,+/+,20880,Lean Mass,2019-10-28,AL,7829,1,20.88
8590,178,22846,8590,F,+/+,35800,Body Weight,2019-10-30,AL,7829,1,35.8
8591,21,22847,8591,F,+/+,8500,Body Weight,2019-05-26,AL,7829,1,8.5
8591,21,22847,8591,F,+/+,620,Total Fat Mass,2019-05-26,AL,7829,1,0.62
8591,21,22847,8591,F,+/+,6910,Lean Mass,2019-05-26,AL,7829,1,6.91
8591,21,22847,8591,F,+/+,10,Free Water,2019-05-26,AL,7829,1,0.01
8591,28,22847,8591,F,+/+,980,Total Fat Mass,2019-06-02,AL,7829,1,0.98
8591,28,22847,8591,F,+/+,10090,Lean Mass,2019-06-02,AL,7829,1,10.09
8591,28,22847,8591,F,+/+,0,Free Water,2019-06-02,AL,7829,1,0
8591,28,22847,8591,F,+/+,13300,Body Weight,2019-06-02,AL,7829,1,13.3
8591,36,22847,8591,F,+/+,2060,Total Fat Mass,2019-06-10,AL,7829,1,2.06
8591,36,22847,8591,F,+/+,15310,Lean Mass,2019-06-10,AL,7829,1,15.31
8591,36,22847,8591,F,+/+,440,Free Water,2019-06-10,AL,7829,1,0.44
8591,43,22847,8591,F,+/+,19000,Body Weight,2019-06-17,AL,7829,1,19
8591,43,22847,8591,F,+/+,1760,Total Fat Mass,2019-06-17,AL,7829,1,1.76
8591,43,22847,8591,F,+/+,16020,Lean Mass,2019-06-17,AL,7829,1,16.02
8591,43,22847,8591,F,+/+,0,Free Water,2019-06-17,AL,7829,1,0
8591,50,22847,8591,F,+/+,19500,Body Weight,2019-06-24,AL,7829,1,19.5
8591,50,22847,8591,F,+/+,1230,Total Fat Mass,2019-06-24,AL,7829,1,1.23
8591,50,22847,8591,F,+/+,16160,Lean Mass,2019-06-24,AL,7829,1,16.16
8591,50,22847,8591,F,+/+,0,Free Water,2019-06-24,AL,7829,1,0
8591,57,22847,8591,F,+/+,19500,Body Weight,2019-07-01,AL,7829,1,19.5
8591,57,22847,8591,F,+/+,1590,Total Fat Mass,2019-07-01,AL,7829,1,1.59
8591,57,22847,8591,F,+/+,410,Free Water,2019-07-01,AL,7829,1,0.41
8591,64,22847,8591,F,+/+,20100,Body Weight,2019-07-08,AL,7829,1,20.1
8591,64,22847,8591,F,+/+,1720,Total Fat Mass,2019-07-08,AL,7829,1,1.72
8591,64,22847,8591,F,+/+,16700,Lean Mass,2019-07-08,AL,7829,1,16.7
8591,64,22847,8591,F,+/+,310,Free Water,2019-07-08,AL,7829,1,0.31
8591,71,22847,8591,F,+/+,21200,Body Weight,2019-07-15,AL,7829,1,21.2
8591,71,22847,8591,F,+/+,2090,Total Fat Mass,2019-07-15,AL,7829,1,2.09
8591,71,22847,8591,F,+/+,17390,Lean Mass,2019-07-15,AL,7829,1,17.39
8591,71,22847,8591,F,+/+,410,Free Water,2019-07-15,AL,7829,1,0.41
8591,78,22847,8591,F,+/+,24200,Body Weight,2019-07-22,AL,7829,1,24.2
8591,85,22847,8591,F,+/+,27200,Body Weight,2019-07-29,AL,7829,1,27.2
8591,85,22847,8591,F,+/+,6400,Total Fat Mass,2019-07-29,AL,7829,1,6.4
8591,85,22847,8591,F,+/+,18440,Lean Mass,2019-07-29,AL,7829,1,18.44
8591,85,22847,8591,F,+/+,50,Free Water,2019-07-29,AL,7829,1,0.05
8591,78,22847,8591,F,+/+,4840,Total Fat Mass,2019-07-22,AL,7829,1,4.84
8591,78,22847,8591,F,+/+,17560,Lean Mass,2019-07-22,AL,7829,1,17.56
8591,78,22847,8591,F,+/+,230,Free Water,2019-07-22,AL,7829,1,0.23
8591,92,22847,8591,F,+/+,27000,Body Weight,2019-08-05,AL,7829,1,27
8591,92,22847,8591,F,+/+,6960,Total Fat Mass,2019-08-05,AL,7829,1,6.96
8591,92,22847,8591,F,+/+,17910,Lean Mass,2019-08-05,AL,7829,1,17.91
8591,92,22847,8591,F,+/+,2980,Free Water,2019-08-05,AL,7829,1,2.98
8591,99,22847,8591,F,+/+,27600,Body Weight,2019-08-12,AL,7829,1,27.6
8591,99,22847,8591,F,+/+,6660,Total Fat Mass,2019-08-12,AL,7829,1,6.66
8591,99,22847,8591,F,+/+,18550,Lean Mass,2019-08-12,AL,7829,1,18.55
8591,99,22847,8591,F,+/+,110,Free Water,2019-08-12,AL,7829,1,0.11
8591,106,22847,8591,F,+/+,28500,Body Weight,2019-08-19,AL,7829,1,28.5
8591,106,22847,8591,F,+/+,7250,Total Fat Mass,2019-08-19,AL,7829,1,7.25
8591,106,22847,8591,F,+/+,18910,Lean Mass,2019-08-19,AL,7829,1,18.91
8591,106,22847,8591,F,+/+,0,Free Water,2019-08-19,AL,7829,1,0
8591,113,22847,8591,F,+/+,31400,Body Weight,2019-08-26,AL,7829,1,31.4
8591,113,22847,8591,F,+/+,8720,Total Fat Mass,2019-08-26,AL,7829,1,8.72
8591,113,22847,8591,F,+/+,19330,Lean Mass,2019-08-26,AL,7829,1,19.33
8591,121,22847,8591,F,+/+,31900,Body Weight,2019-09-03,AL,7829,1,31.9
8591,121,22847,8591,F,+/+,10060,Total Fat Mass,2019-09-03,AL,7829,1,10.06
8591,121,22847,8591,F,+/+,19260,Lean Mass,2019-09-03,AL,7829,1,19.26
8591,129,22847,8591,F,+/+,34600,Body Weight,2019-09-11,AL,7829,1,34.6
8591,129,22847,8591,F,+/+,11660,Total Fat Mass,2019-09-11,AL,7829,1,11.66
8591,129,22847,8591,F,+/+,20870,Lean Mass,2019-09-11,AL,7829,1,20.87
8591,134,22847,8591,F,+/+,35400,Body Weight,2019-09-16,AL,7829,1,35.4
8591,134,22847,8591,F,+/+,13010,Total Fat Mass,2019-09-16,AL,7829,1,13.01
8591,134,22847,8591,F,+/+,19910,Lean Mass,2019-09-16,AL,7829,1,19.91
8591,148,22847,8591,F,+/+,35700,Body Weight,2019-09-30,AL,7829,1,35.7
8591,148,22847,8591,F,+/+,13810,Total Fat Mass,2019-09-30,AL,7829,1,13.81
8591,148,22847,8591,F,+/+,19760,Lean Mass,2019-09-30,AL,7829,1,19.76
8591,141,22847,8591,F,+/+,35700,Body Weight,2019-09-23,AL,7829,1,35.7
8591,141,22847,8591,F,+/+,13780,Total Fat Mass,2019-09-23,AL,7829,1,13.78
8591,141,22847,8591,F,+/+,19260,Lean Mass,2019-09-23,AL,7829,1,19.26
8591,155,22847,8591,F,+/+,37100,Body Weight,2019-10-07,AL,7829,1,37.1
8591,155,22847,8591,F,+/+,14940,Total Fat Mass,2019-10-07,AL,7829,1,14.94
8591,155,22847,8591,F,+/+,19860,Lean Mass,2019-10-07,AL,7829,1,19.86
8591,162,22847,8591,F,+/+,15280,Total Fat Mass,2019-10-14,AL,7829,1,15.28
8591,162,22847,8591,F,+/+,20360,Lean Mass,2019-10-14,AL,7829,1,20.36
8591,162,22847,8591,F,+/+,37600,Body Weight,2019-10-14,AL,7829,1,37.6
8591,169,22847,8591,F,+/+,39000,Body Weight,2019-10-21,AL,7829,1,39
8591,169,22847,8591,F,+/+,16870,Total Fat Mass,2019-10-21,AL,7829,1,16.87
8591,169,22847,8591,F,+/+,20770,Lean Mass,2019-10-21,AL,7829,1,20.77
8591,176,22847,8591,F,+/+,38200,Body Weight,2019-10-28,AL,7829,1,38.2
8591,176,22847,8591,F,+/+,15900,Total Fat Mass,2019-10-28,AL,7829,1,15.9
8591,176,22847,8591,F,+/+,20520,Lean Mass,2019-10-28,AL,7829,1,20.52
8591,178,22847,8591,F,+/+,35200,Body Weight,2019-10-30,AL,7829,1,35.2
8592,21,22850,8592,M,+/+,11200,Body Weight,2019-05-27,eTRF,7864,1,11.2
8592,21,22850,8592,M,+/+,910,Total Fat Mass,2019-05-27,eTRF,7864,1,0.91
8592,21,22850,8592,M,+/+,9000,Lean Mass,2019-05-27,eTRF,7864,1,9
8592,21,22850,8592,M,+/+,100,Free Water,2019-05-27,eTRF,7864,1,0.1
8592,27,22850,8592,M,+/+,1440,Total Fat Mass,2019-06-02,eTRF,7864,1,1.44
8592,27,22850,8592,M,+/+,13680,Lean Mass,2019-06-02,eTRF,7864,1,13.68
8592,27,22850,8592,M,+/+,330,Free Water,2019-06-02,eTRF,7864,1,0.33
8592,27,22850,8592,M,+/+,17000,Body Weight,2019-06-02,eTRF,7864,1,17
8592,35,22850,8592,M,+/+,1550,Total Fat Mass,2019-06-10,eTRF,7864,1,1.55
8592,35,22850,8592,M,+/+,19410,Lean Mass,2019-06-10,eTRF,7864,1,19.41
8592,35,22850,8592,M,+/+,330,Free Water,2019-06-10,eTRF,7864,1,0.33
8592,35,22850,8592,M,+/+,22300,Body Weight,2019-06-10,eTRF,7864,1,22.3
8592,42,22850,8592,M,+/+,24000,Body Weight,2019-06-17,eTRF,7864,1,24
8592,42,22850,8592,M,+/+,1240,Total Fat Mass,2019-06-17,eTRF,7864,1,1.24
8592,42,22850,8592,M,+/+,20830,Lean Mass,2019-06-17,eTRF,7864,1,20.83
8592,42,22850,8592,M,+/+,370,Free Water,2019-06-17,eTRF,7864,1,0.37
8592,49,22850,8592,M,+/+,25200,Body Weight,2019-06-24,eTRF,7864,1,25.2
8592,49,22850,8592,M,+/+,1250,Total Fat Mass,2019-06-24,eTRF,7864,1,1.25
8592,49,22850,8592,M,+/+,21920,Lean Mass,2019-06-24,eTRF,7864,1,21.92
8592,49,22850,8592,M,+/+,28,Free Water,2019-06-24,eTRF,7864,1,0.028
8592,56,22850,8592,M,+/+,26000,Body Weight,2019-07-01,eTRF,7864,1,26
8592,56,22850,8592,M,+/+,1350,Total Fat Mass,2019-07-01,eTRF,7864,1,1.35
8592,56,22850,8592,M,+/+,22760,Lean Mass,2019-07-01,eTRF,7864,1,22.76
8592,56,22850,8592,M,+/+,60,Free Water,2019-07-01,eTRF,7864,1,0.06
8592,63,22850,8592,M,+/+,26200,Body Weight,2019-07-08,eTRF,7864,1,26.2
8592,63,22850,8592,M,+/+,1640,Total Fat Mass,2019-07-08,eTRF,7864,1,1.64
8592,63,22850,8592,M,+/+,23020,Lean Mass,2019-07-08,eTRF,7864,1,23.02
8592,63,22850,8592,M,+/+,60,Free Water,2019-07-08,eTRF,7864,1,0.06
8592,70,22850,8592,M,+/+,27100,Body Weight,2019-07-15,eTRF,7864,1,27.1
8592,70,22850,8592,M,+/+,1900,Total Fat Mass,2019-07-15,eTRF,7864,1,1.9
8592,70,22850,8592,M,+/+,23320,Lean Mass,2019-07-15,eTRF,7864,1,23.32
8592,70,22850,8592,M,+/+,140,Free Water,2019-07-15,eTRF,7864,1,0.14
8592,77,22850,8592,M,+/+,30900,Body Weight,2019-07-22,eTRF,7864,1,30.9
8592,84,22850,8592,M,+/+,33300,Body Weight,2019-07-29,eTRF,7864,1,33.3
8592,84,22850,8592,M,+/+,7480,Total Fat Mass,2019-07-29,eTRF,7864,1,7.48
8592,84,22850,8592,M,+/+,23600,Lean Mass,2019-07-29,eTRF,7864,1,23.6
8592,84,22850,8592,M,+/+,320,Free Water,2019-07-29,eTRF,7864,1,0.32
8592,77,22850,8592,M,+/+,4850,Total Fat Mass,2019-07-22,eTRF,7864,1,4.85
8592,77,22850,8592,M,+/+,23680,Lean Mass,2019-07-22,eTRF,7864,1,23.68
8592,77,22850,8592,M,+/+,110,Free Water,2019-07-22,eTRF,7864,1,0.11
8592,91,22850,8592,M,+/+,36500,Body Weight,2019-08-05,eTRF,7864,1,36.5
8592,91,22850,8592,M,+/+,10140,Total Fat Mass,2019-08-05,eTRF,7864,1,10.14
8592,91,22850,8592,M,+/+,23770,Lean Mass,2019-08-05,eTRF,7864,1,23.77
8592,91,22850,8592,M,+/+,270,Free Water,2019-08-05,eTRF,7864,1,0.27
8592,98,22850,8592,M,+/+,38600,Body Weight,2019-08-12,eTRF,7864,1,38.6
8592,98,22850,8592,M,+/+,11910,Total Fat Mass,2019-08-12,eTRF,7864,1,11.91
8592,98,22850,8592,M,+/+,24160,Lean Mass,2019-08-12,eTRF,7864,1,24.16
8592,98,22850,8592,M,+/+,200,Free Water,2019-08-12,eTRF,7864,1,0.2
8592,105,22850,8592,M,+/+,41300,Body Weight,2019-08-19,eTRF,7864,1,41.3
8592,105,22850,8592,M,+/+,14000,Total Fat Mass,2019-08-19,eTRF,7864,1,14
8592,105,22850,8592,M,+/+,25120,Lean Mass,2019-08-19,eTRF,7864,1,25.12
8592,105,22850,8592,M,+/+,160,Free Water,2019-08-19,eTRF,7864,1,0.16
8592,112,22850,8592,M,+/+,42000,Body Weight,2019-08-26,eTRF,7864,1,42
8592,112,22850,8592,M,+/+,14560,Total Fat Mass,2019-08-26,eTRF,7864,1,14.56
8592,112,22850,8592,M,+/+,24980,Lean Mass,2019-08-26,eTRF,7864,1,24.98
8592,120,22850,8592,M,+/+,46700,Body Weight,2019-09-03,eTRF,7864,1,46.7
8592,120,22850,8592,M,+/+,17260,Total Fat Mass,2019-09-03,eTRF,7864,1,17.26
8592,120,22850,8592,M,+/+,26310,Lean Mass,2019-09-03,eTRF,7864,1,26.31
8592,128,22850,8592,M,+/+,46900,Body Weight,2019-09-11,eTRF,7864,1,46.9
8592,128,22850,8592,M,+/+,17620,Total Fat Mass,2019-09-11,eTRF,7864,1,17.62
8592,128,22850,8592,M,+/+,26500,Lean Mass,2019-09-11,eTRF,7864,1,26.5
8592,133,22850,8592,M,+/+,47800,Body Weight,2019-09-16,eTRF,7864,1,47.8
8592,133,22850,8592,M,+/+,18010,Total Fat Mass,2019-09-16,eTRF,7864,1,18.01
8592,133,22850,8592,M,+/+,26890,Lean Mass,2019-09-16,eTRF,7864,1,26.89
8592,147,22850,8592,M,+/+,48100,Body Weight,2019-09-30,eTRF,7864,1,48.1
8592,147,22850,8592,M,+/+,18320,Total Fat Mass,2019-09-30,eTRF,7864,1,18.32
8592,147,22850,8592,M,+/+,27320,Lean Mass,2019-09-30,eTRF,7864,1,27.32
8592,140,22850,8592,M,+/+,48300,Body Weight,2019-09-23,eTRF,7864,1,48.3
8592,140,22850,8592,M,+/+,18500,Total Fat Mass,2019-09-23,eTRF,7864,1,18.5
8592,140,22850,8592,M,+/+,26490,Lean Mass,2019-09-23,eTRF,7864,1,26.49
8592,154,22850,8592,M,+/+,47900,Body Weight,2019-10-07,eTRF,7864,1,47.9
8592,154,22850,8592,M,+/+,17630,Total Fat Mass,2019-10-07,eTRF,7864,1,17.63
8592,154,22850,8592,M,+/+,27340,Lean Mass,2019-10-07,eTRF,7864,1,27.34
8592,161,22850,8592,M,+/+,19870,Total Fat Mass,2019-10-14,eTRF,7864,1,19.87
8592,161,22850,8592,M,+/+,26200,Lean Mass,2019-10-14,eTRF,7864,1,26.2
8592,161,22850,8592,M,+/+,48600,Body Weight,2019-10-14,eTRF,7864,1,48.6
8592,168,22850,8592,M,+/+,48700,Body Weight,2019-10-21,eTRF,7864,1,48.7
8592,168,22850,8592,M,+/+,19200,Total Fat Mass,2019-10-21,eTRF,7864,1,19.2
8592,168,22850,8592,M,+/+,28240,Lean Mass,2019-10-21,eTRF,7864,1,28.24
8592,175,22850,8592,M,+/+,49700,Body Weight,2019-10-28,eTRF,7864,1,49.7
8592,175,22850,8592,M,+/+,19780,Total Fat Mass,2019-10-28,eTRF,7864,1,19.78
8592,175,22850,8592,M,+/+,28830,Lean Mass,2019-10-28,eTRF,7864,1,28.83
8592,177,22850,8592,M,+/+,46600,Body Weight,2019-10-30,eTRF,7864,1,46.6
8593,21,22851,8593,M,+/+,9100,Body Weight,2019-05-27,eTRF,7864,1,9.1
8593,21,22851,8593,M,+/+,820,Total Fat Mass,2019-05-27,eTRF,7864,1,0.82
8593,21,22851,8593,M,+/+,7080,Lean Mass,2019-05-27,eTRF,7864,1,7.08
8593,21,22851,8593,M,+/+,0,Free Water,2019-05-27,eTRF,7864,1,0
8593,27,22851,8593,M,+/+,720,Total Fat Mass,2019-06-02,eTRF,7864,1,0.72
8593,27,22851,8593,M,+/+,11360,Lean Mass,2019-06-02,eTRF,7864,1,11.36
8593,27,22851,8593,M,+/+,120,Free Water,2019-06-02,eTRF,7864,1,0.12
8593,27,22851,8593,M,+/+,13600,Body Weight,2019-06-02,eTRF,7864,1,13.6
8593,35,22851,8593,M,+/+,1690,Total Fat Mass,2019-06-10,eTRF,7864,1,1.69
8593,35,22851,8593,M,+/+,15410,Lean Mass,2019-06-10,eTRF,7864,1,15.41
8593,35,22851,8593,M,+/+,340,Free Water,2019-06-10,eTRF,7864,1,0.34
8593,35,22851,8593,M,+/+,18200,Body Weight,2019-06-10,eTRF,7864,1,18.2
8593,42,22851,8593,M,+/+,19400,Body Weight,2019-06-17,eTRF,7864,1,19.4
8593,42,22851,8593,M,+/+,1190,Total Fat Mass,2019-06-17,eTRF,7864,1,1.19
8593,42,22851,8593,M,+/+,16920,Lean Mass,2019-06-17,eTRF,7864,1,16.92
8593,42,22851,8593,M,+/+,630,Free Water,2019-06-17,eTRF,7864,1,0.63
8593,49,22851,8593,M,+/+,20300,Body Weight,2019-06-24,eTRF,7864,1,20.3
8593,49,22851,8593,M,+/+,1270,Total Fat Mass,2019-06-24,eTRF,7864,1,1.27
8593,49,22851,8593,M,+/+,17290,Lean Mass,2019-06-24,eTRF,7864,1,17.29
8593,49,22851,8593,M,+/+,15,Free Water,2019-06-24,eTRF,7864,1,0.015
8593,56,22851,8593,M,+/+,21700,Body Weight,2019-07-01,eTRF,7864,1,21.7
8593,56,22851,8593,M,+/+,1160,Total Fat Mass,2019-07-01,eTRF,7864,1,1.16
8593,56,22851,8593,M,+/+,18930,Lean Mass,2019-07-01,eTRF,7864,1,18.93
8593,56,22851,8593,M,+/+,360,Free Water,2019-07-01,eTRF,7864,1,0.36
8593,63,22851,8593,M,+/+,22600,Body Weight,2019-07-08,eTRF,7864,1,22.6
8593,63,22851,8593,M,+/+,950,Total Fat Mass,2019-07-08,eTRF,7864,1,0.95
8593,63,22851,8593,M,+/+,20040,Lean Mass,2019-07-08,eTRF,7864,1,20.04
8593,63,22851,8593,M,+/+,90,Free Water,2019-07-08,eTRF,7864,1,0.09
8593,70,22851,8593,M,+/+,22600,Body Weight,2019-07-15,eTRF,7864,1,22.6
8593,70,22851,8593,M,+/+,1140,Total Fat Mass,2019-07-15,eTRF,7864,1,1.14
8593,70,22851,8593,M,+/+,20020,Lean Mass,2019-07-15,eTRF,7864,1,20.02
8593,70,22851,8593,M,+/+,260,Free Water,2019-07-15,eTRF,7864,1,0.26
8593,77,22851,8593,M,+/+,24100,Body Weight,2019-07-22,eTRF,7864,1,24.1
8593,84,22851,8593,M,+/+,25600,Body Weight,2019-07-29,eTRF,7864,1,25.6
8593,84,22851,8593,M,+/+,3810,Total Fat Mass,2019-07-29,eTRF,7864,1,3.81
8593,84,22851,8593,M,+/+,19890,Lean Mass,2019-07-29,eTRF,7864,1,19.89
8593,84,22851,8593,M,+/+,260,Free Water,2019-07-29,eTRF,7864,1,0.26
8593,77,22851,8593,M,+/+,2330,Total Fat Mass,2019-07-22,eTRF,7864,1,2.33
8593,77,22851,8593,M,+/+,19710,Lean Mass,2019-07-22,eTRF,7864,1,19.71
8593,77,22851,8593,M,+/+,10,Free Water,2019-07-22,eTRF,7864,1,0.01
8593,91,22851,8593,M,+/+,28700,Body Weight,2019-08-05,eTRF,7864,1,28.7
8593,91,22851,8593,M,+/+,5830,Total Fat Mass,2019-08-05,eTRF,7864,1,5.83
8593,91,22851,8593,M,+/+,20590,Lean Mass,2019-08-05,eTRF,7864,1,20.59
8593,91,22851,8593,M,+/+,10,Free Water,2019-08-05,eTRF,7864,1,0.01
8593,98,22851,8593,M,+/+,31000,Body Weight,2019-08-12,eTRF,7864,1,31
8593,98,22851,8593,M,+/+,7440,Total Fat Mass,2019-08-12,eTRF,7864,1,7.44
8593,98,22851,8593,M,+/+,21480,Lean Mass,2019-08-12,eTRF,7864,1,21.48
8593,98,22851,8593,M,+/+,120,Free Water,2019-08-12,eTRF,7864,1,0.12
8593,105,22851,8593,M,+/+,33400,Body Weight,2019-08-19,eTRF,7864,1,33.4
8593,105,22851,8593,M,+/+,9300,Total Fat Mass,2019-08-19,eTRF,7864,1,9.3
8593,105,22851,8593,M,+/+,21950,Lean Mass,2019-08-19,eTRF,7864,1,21.95
8593,105,22851,8593,M,+/+,210,Free Water,2019-08-19,eTRF,7864,1,0.21
8593,112,22851,8593,M,+/+,34800,Body Weight,2019-08-26,eTRF,7864,1,34.8
8593,112,22851,8593,M,+/+,10030,Total Fat Mass,2019-08-26,eTRF,7864,1,10.03
8593,112,22851,8593,M,+/+,21960,Lean Mass,2019-08-26,eTRF,7864,1,21.96
8593,120,22851,8593,M,+/+,37500,Body Weight,2019-09-03,eTRF,7864,1,37.5
8593,120,22851,8593,M,+/+,12450,Total Fat Mass,2019-09-03,eTRF,7864,1,12.45
8593,120,22851,8593,M,+/+,22620,Lean Mass,2019-09-03,eTRF,7864,1,22.62
8593,128,22851,8593,M,+/+,37500,Body Weight,2019-09-11,eTRF,7864,1,37.5
8593,128,22851,8593,M,+/+,11860,Total Fat Mass,2019-09-11,eTRF,7864,1,11.86
8593,128,22851,8593,M,+/+,23110,Lean Mass,2019-09-11,eTRF,7864,1,23.11
8593,133,22851,8593,M,+/+,37700,Body Weight,2019-09-16,eTRF,7864,1,37.7
8593,133,22851,8593,M,+/+,12180,Total Fat Mass,2019-09-16,eTRF,7864,1,12.18
8593,133,22851,8593,M,+/+,23100,Lean Mass,2019-09-16,eTRF,7864,1,23.1
8593,147,22851,8593,M,+/+,38300,Body Weight,2019-09-30,eTRF,7864,1,38.3
8593,147,22851,8593,M,+/+,12430,Total Fat Mass,2019-09-30,eTRF,7864,1,12.43
8593,147,22851,8593,M,+/+,23130,Lean Mass,2019-09-30,eTRF,7864,1,23.13
